id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
42,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",30367,"35.157.240.102","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562455261802,1562457061729,1799927,2368,655242,1562455261802,1562457061720,1799918,1126,206222,1562455261811,1562457061729,1799918,1242,449020,"TLS","Web",0,6,"","","","",""
43,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562464829437,1562464829440,3,4,452,1562464829437,1562464829437,0,2,162,1562464829440,1562464829440,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
44,1,"35.157.240.102","78:8a:20:43:93:d5","78:8a:20",443,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",30367,6,4,0,0,1562457061829,1562458860754,1798925,2386,657066,1562457061829,1562458860643,1798814,1246,449492,1562457061943,1562458860754,1798811,1140,207574,"TLS","Web",0,6,"","","","",""
45,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",68,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",67,17,4,0,0,1562467561817,1562467561826,9,4,1384,1562467561817,1562467561817,0,2,700,1562467561826,1562467561826,0,2,684,"DHCP","Network",0,6,"esp_1e7654","","","",""
46,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",30367,"35.157.240.102","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562458870711,1562460670678,1799967,2314,633684,1562458870711,1562460669680,1798969,1094,203664,1562458870720,1562460670678,1799958,1220,430020,"TLS","Web",0,6,"","","","",""
47,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4097,"91.236.251.24","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1562468488336,1562468488381,45,4,360,1562468488336,1562468488336,0,2,180,1562468488381,1562468488381,0,2,180,"NTP","System",0,6,"","","","",""
48,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562468488332,1562468488335,3,4,452,1562468488332,1562468488332,0,2,162,1562468488335,1562468488335,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
49,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",30367,"35.157.240.102","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562460670741,1562462466511,1795770,2364,641634,1562460670741,1562462466511,1795770,1134,207246,1562460680756,1562462466402,1785646,1230,434388,"TLS","Web",0,6,"","","","",""
50,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562472147503,1562472147506,3,4,452,1562472147503,1562472147503,0,2,162,1562472147506,1562472147506,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
51,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",30367,"35.157.240.102","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562462476448,1562464272869,1796421,2378,644836,1562462476448,1562464272869,1796421,1142,208332,1562462476457,1562464272724,1796267,1236,436504,"TLS","Web",0,6,"","","","",""
52,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4097,"194.58.203.148","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1562472147513,1562472147545,32,4,360,1562472147513,1562472147513,0,2,180,1562472147545,1562472147545,0,2,180,"NTP","System",0,6,"","","","",""
53,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",30367,"35.157.240.102","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562464282804,1562466079244,1796440,2344,636856,1562464282804,1562466079244,1796440,1120,205094,1562464282813,1562466079140,1796327,1224,431762,"TLS","Web",0,6,"","","","",""
54,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4097,"88.198.12.78","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1562464829445,1562464829465,20,4,360,1562464829445,1562464829445,0,2,180,1562464829465,1562464829465,0,2,180,"NTP","System",0,6,"","","","",""
55,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562475807076,1562475807079,3,4,452,1562475807076,1562475807076,0,2,162,1562475807079,1562475807079,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
56,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4097,"185.175.56.155","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1562475807081,1562475807132,51,4,360,1562475807081,1562475807081,0,2,180,1562475807132,1562475807132,0,2,180,"NTP","System",0,6,"","","","",""
57,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",30367,"35.157.240.102","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562466089261,1562467883720,1794459,2346,640330,1562466089261,1562467883720,1794459,1116,206166,1562466089270,1562467883585,1794315,1230,434164,"TLS","Web",0,6,"","","","",""
58,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",30367,"35.157.240.102","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562467893654,1562469685698,1792044,2330,634402,1562467893654,1562469685698,1792044,1114,204258,1562467893663,1562469685659,1791996,1216,430144,"TLS","Web",0,6,"","","","",""
59,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562479464252,1562479464255,3,4,452,1562479464252,1562479464252,0,2,162,1562479464255,1562479464255,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
60,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4097,"193.169.37.210","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1562479464257,1562479464423,166,4,360,1562479464257,1562479464257,0,2,180,1562479464423,1562479464423,0,2,180,"NTP","System",0,6,"","","","",""
61,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",30367,"35.157.240.102","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562469695705,1562471490894,1795189,2308,631410,1562469695705,1562471490894,1795189,1094,203058,1562469695714,1562471490789,1795075,1214,428352,"TLS","Web",0,6,"","","","",""
62,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562483123844,1562483123847,3,4,452,1562483123844,1562483123845,1,2,162,1562483123847,1562483123847,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
63,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",30367,"35.157.240.102","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562471500818,1562473294531,1793713,2342,640538,1562471500818,1562473294531,1793713,1112,205926,1562471500827,1562473294290,1793463,1230,434612,"TLS","Web",0,6,"","","","",""
64,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4097,"37.193.156.169","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1562483123849,1562483123940,91,4,360,1562483123849,1562483123849,0,2,180,1562483123940,1562483123940,0,2,180,"NTP","System",0,6,"","","","",""
65,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",30367,"35.157.240.102","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562473304412,1562475101014,1796602,2352,643500,1562473304412,1562475101014,1796602,1116,206772,1562473304421,1562475100888,1796467,1236,436728,"TLS","Web",0,6,"","","","",""
66,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562486784548,1562486784551,3,4,452,1562486784548,1562486784548,0,2,162,1562486784551,1562486784551,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
67,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4097,"188.165.236.162","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1562486784557,1562486784587,30,4,360,1562486784557,1562486784557,0,2,180,1562486784587,1562486784587,0,2,180,"NTP","System",0,6,"","","","",""
68,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",30367,"35.157.240.102","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562475110953,1562476908913,1797960,2356,647356,1562475110953,1562476908913,1797960,1110,207080,1562475110962,1562476908904,1797942,1246,440276,"TLS","Web",0,6,"","","","",""
69,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",30367,"35.157.240.102","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562476912547,1562478711194,1798647,2356,643324,1562476912547,1562478711194,1798647,1120,207394,1562476912556,1562478711131,1798575,1236,435930,"TLS","Web",0,6,"","","","",""
70,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562490445348,1562490445350,2,4,452,1562490445348,1562490445348,0,2,162,1562490445350,1562490445350,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
71,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4097,"81.7.16.52","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1562490445353,1562490445383,30,4,360,1562490445353,1562490445353,0,2,180,1562490445383,1562490445383,0,2,180,"NTP","System",0,6,"","","","",""
72,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",30367,"35.157.240.102","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562478721201,1562480516561,1795360,2360,646342,1562478721201,1562480516561,1795360,1118,207498,1562478721210,1562480516499,1795289,1242,438844,"TLS","Web",0,6,"","","","",""
73,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562494102666,1562494102669,3,4,452,1562494102666,1562494102666,0,2,162,1562494102669,1562494102669,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
74,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",30367,"35.157.240.102","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562480526523,1562482321535,1795012,2338,640298,1562480526523,1562482321535,1795012,1108,205686,1562480526532,1562482321510,1794978,1230,434612,"TLS","Web",0,6,"","","","",""
75,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",30367,"35.157.240.102","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562482331540,1562484127164,1795624,2336,639346,1562482331540,1562484127164,1795624,1106,204990,1562482331549,1562484127109,1795560,1230,434356,"TLS","Web",0,6,"","","","",""
76,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562497759540,1562497759542,2,4,452,1562497759540,1562497759540,0,2,162,1562497759542,1562497759542,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
77,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",30367,"35.157.240.102","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562484137170,1562485928923,1791753,2362,644100,1562484137170,1562485928923,1791753,1126,207372,1562484137182,1562485928703,1791521,1236,436728,"TLS","Web",0,6,"","","","",""
78,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4097,"185.207.104.70","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1562497759544,1562497759565,21,4,360,1562497759544,1562497759544,0,2,180,1562497759565,1562497759565,0,2,180,"NTP","System",0,6,"","","","",""
79,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",30367,"35.157.240.102","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562485938824,1562487735715,1796891,2364,643068,1562485938824,1562487735715,1796891,1128,207492,1562485938833,1562487735475,1796642,1236,435576,"TLS","Web",0,6,"","","","",""
80,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562501415338,1562501415374,36,4,452,1562501415338,1562501415338,0,2,162,1562501415374,1562501415374,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
81,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4097,"51.38.2.120","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1562501415376,1562501415409,33,4,360,1562501415376,1562501415376,0,2,180,1562501415409,1562501415409,0,2,180,"NTP","System",0,6,"","","","",""
