id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type
18,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4097,"193.136.152.72","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1562549471980,1562549472030,50,4,360,1562549471980,1562549471980,0,2,180,1562549472030,1562549472030,0,2,180,"NTP","System",0,6,"","","","",""
19,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4097,"193.27.209.20","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1562531183840,1562531183887,47,4,360,1562531183840,1562531183840,0,2,180,1562531183887,1562531183887,0,2,180,"NTP","System",0,6,"","","","",""
20,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562520114049,1562521905814,1791765,2280,629378,1562520114049,1562521905814,1791765,1066,201378,1562520114059,1562521905743,1791684,1214,428000,"TLS","Web",0,6,"","","","",""
21,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562520204675,1562520204678,3,8,904,1562520204675,1562520204675,0,4,324,1562520204677,1562520204678,1,4,580,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
22,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4097,"212.51.144.44","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1562553130851,1562553130880,29,4,360,1562553130851,1562553130851,0,2,180,1562553130880,1562553130880,0,2,180,"NTP","System",0,6,"","","","",""
23,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562521915791,1562523707104,1791313,2302,636382,1562521915791,1562523707104,1791313,1076,203766,1562521915800,1562523706887,1791087,1226,432616,"TLS","Web",0,6,"","","","",""
24,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562523717030,1562525514276,1797246,2296,633052,1562523717030,1562525514276,1797246,1076,202584,1562523717040,1562525514250,1797210,1220,430468,"TLS","Web",0,6,"","","","",""
25,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562523861926,1562523861989,63,4,452,1562523861926,1562523861926,0,2,162,1562523861989,1562523861989,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
26,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4097,"91.206.16.3","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1562575083240,1562575083324,84,4,360,1562575083240,1562575083240,0,2,180,1562575083324,1562575083324,0,2,180,"NTP","System",0,6,"","","","",""
27,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562525524282,1562527323694,1799412,2266,628060,1562525524282,1562527323694,1799412,1054,200052,1562525524292,1562527323599,1799307,1212,428008,"TLS","Web",0,6,"","","","",""
28,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4097,"193.136.152.72","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1562578739968,1562578740020,52,4,360,1562578739968,1562578739968,0,2,180,1562578740020,1562578740020,0,2,180,"NTP","System",0,6,"","","","",""
29,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4097,"91.224.149.41","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1562582400001,1562582400042,41,4,360,1562582400001,1562582400001,0,2,180,1562582400042,1562582400042,0,2,180,"NTP","System",0,6,"","","","",""
30,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562527333697,1562529131787,1798090,2302,639638,1562527333697,1562529131787,1798090,1068,203700,1562527333707,1562529131692,1797985,1234,435938,"TLS","Web",0,6,"","","","",""
31,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562527521845,1562527521848,3,4,452,1562527521845,1562527521845,0,2,162,1562527521848,1562527521848,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
32,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562529141792,1562530941601,1799809,2296,636882,1562529141792,1562530941601,1799809,1066,202622,1562529141802,1562530941488,1799686,1230,434260,"TLS","Web",0,6,"","","","",""
33,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4097,"213.209.109.44","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1562560448475,1562560448499,24,4,360,1562560448475,1562560448475,0,2,180,1562560448499,1562560448499,0,2,180,"NTP","System",0,6,"","","","",""
34,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4097,"193.4.58.44","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1562564106876,1562564106931,55,4,360,1562564106876,1562564106876,0,2,180,1562564106931,1562564106931,0,2,180,"NTP","System",0,6,"","","","",""
35,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562530946564,1562532738435,1791871,2286,634880,1562530946564,1562532738435,1791871,1062,202288,1562530946574,1562532738375,1791801,1224,432592,"TLS","Web",0,6,"","","","",""
36,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562531183836,1562531183838,2,4,452,1562531183836,1562531183836,0,2,162,1562531183838,1562531183838,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
37,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4097,"82.199.107.209","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1562567767827,1562567767882,55,4,360,1562567767827,1562567767827,0,2,180,1562567767882,1562567767882,0,2,180,"NTP","System",0,6,"","","","",""
38,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562532748441,1562534541743,1793302,2316,641946,1562532748441,1562534541743,1793302,1078,205098,1562532748450,1562534541517,1793067,1238,436848,"TLS","Web",0,6,"","","","",""
39,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562534551623,1562536351142,1799519,2306,642496,1562534551623,1562536351142,1799519,1066,204378,1562534551633,1562536351047,1799414,1240,438118,"TLS","Web",0,6,"","","","",""
40,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562534841468,1562534841471,3,4,452,1562534841468,1562534841468,0,2,162,1562534841471,1562534841471,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
41,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562536361148,1562538158714,1797566,2260,627730,1562536361148,1562538158714,1797566,1046,199634,1562536361157,1562538158694,1797537,1214,428096,"TLS","Web",0,6,"","","","",""
42,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562538168720,1562539962096,1793376,2300,640028,1562538168720,1562539962096,1793376,1064,203652,1562538168730,1562539962021,1793291,1236,436376,"TLS","Web",0,6,"","","","",""
43,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562538500907,1562538500909,2,4,452,1562538500907,1562538500907,0,2,162,1562538500909,1562538500909,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
44,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4097,"193.228.143.12","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1562538500914,1562538500950,36,4,360,1562538500914,1562538500914,0,2,180,1562538500950,1562538500950,0,2,180,"NTP","System",0,6,"","","","",""
45,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562539972104,1562541769980,1797876,2290,631254,1562539972104,1562541769980,1797876,1072,201608,1562539972113,1562541769811,1797698,1218,429646,"TLS","Web",0,6,"","","","",""
46,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562541779884,1562543571871,1791987,2290,635354,1562541779884,1562543571871,1791987,1066,202560,1562541779893,1562543571607,1791714,1224,432794,"TLS","Web",0,6,"","","","",""
47,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562542160140,1562542160142,2,4,452,1562542160140,1562542160140,0,2,162,1562542160142,1562542160142,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
48,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4097,"217.147.208.1","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1562542160144,1562542160166,22,4,360,1562542160144,1562542160144,0,2,180,1562542160166,1562542160166,0,2,180,"NTP","System",0,6,"","","","",""
49,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562543581728,1562545381228,1799500,2280,633412,1562543581728,1562545381218,1799490,1058,201504,1562543581738,1562545381228,1799490,1222,431908,"TLS","Web",0,6,"","","","",""
50,1,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,6,4,0,0,1562545382317,1562547175544,1793227,2312,641444,1562545382317,1562547175441,1793124,1232,438044,1562545382375,1562547175544,1793169,1080,203400,"TLS","Web",0,6,"","","","",""
51,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562545817815,1562545817845,30,4,452,1562545817815,1562545817815,0,2,162,1562545817845,1562545817845,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
52,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562547185523,1562548983805,1798282,2306,639538,1562547185523,1562548983805,1798282,1074,203070,1562547185532,1562548983707,1798175,1232,436468,"TLS","Web",0,6,"","","","",""
53,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562548993810,1562550786473,1792663,2282,634958,1562548993810,1562550786473,1792663,1056,202566,1562548993819,1562550786257,1792438,1226,432392,"TLS","Web",0,6,"","","","",""
54,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562549471956,1562549471979,23,4,452,1562549471956,1562549471956,0,2,162,1562549471979,1562549471979,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
55,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562550796375,1562552589359,1792984,2270,630886,1562550796375,1562552589359,1792984,1052,200538,1562550796385,1562552589134,1792749,1218,430348,"TLS","Web",0,6,"","","","",""
56,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562552599243,1562554394847,1795604,2304,640140,1562552599243,1562554394847,1795604,1068,204306,1562552599253,1562554394702,1795449,1236,435834,"TLS","Web",0,6,"","","","",""
57,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562553130826,1562553130849,23,4,452,1562553130826,1562553130826,0,2,162,1562553130849,1562553130849,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
58,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562554404783,1562556204659,1799876,2276,633160,1562554404783,1562556204659,1799876,1052,201144,1562554404793,1562556204544,1799751,1224,432016,"TLS","Web",0,6,"","","","",""
59,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",68,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",67,17,4,0,0,1562555372238,1562555372247,9,4,1384,1562555372238,1562555372238,0,2,700,1562555372247,1562555372247,0,2,684,"DHCP","Network",0,6,"esp_1e7654","","","",""
60,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562556214608,1562558012894,1798286,2292,638998,1562556214608,1562558012894,1798286,1062,202926,1562556214618,1562558012818,1798200,1230,436072,"TLS","Web",0,6,"","","","",""
61,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562556789901,1562556789904,3,4,452,1562556789901,1562556789901,0,2,162,1562556789904,1562556789904,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
62,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4097,"178.249.167.0","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1562556789906,1562556789934,28,4,360,1562556789906,1562556789906,0,2,180,1562556789934,1562556789934,0,2,180,"NTP","System",0,6,"","","","",""
63,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562558022898,1562559820167,1797269,2302,640276,1562558022898,1562559820167,1797269,1066,203772,1562558022907,1562559820093,1797186,1236,436504,"TLS","Web",0,6,"","","","",""
64,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562559830173,1562561628018,1797845,2262,630406,1562559830173,1562561628018,1797845,1044,200058,1562559830182,1562561627897,1797715,1218,430348,"TLS","Web",0,6,"","","","",""
65,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562560448470,1562560448472,2,4,452,1562560448470,1562560448470,0,2,162,1562560448472,1562560448472,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
66,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562561637947,1562563428870,1790923,2296,638384,1562561637947,1562563428870,1790923,1064,203652,1562561637956,1562563428772,1790816,1232,434732,"TLS","Web",0,6,"","","","",""
67,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562563438875,1562565235729,1796854,2292,634216,1562563438875,1562565235729,1796854,1068,202104,1562563438884,1562565235647,1796763,1224,432112,"TLS","Web",0,6,"","","","",""
68,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562564106871,1562564106874,3,4,452,1562564106871,1562564106871,0,2,162,1562564106874,1562564106874,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
69,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562565245734,1562567041138,1795404,2306,642016,1562565245734,1562567041138,1795404,1066,204186,1562565245744,1562567041029,1795285,1240,437830,"TLS","Web",0,6,"","","","",""
70,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562567051064,1562568844431,1793367,2304,641226,1562567051064,1562568844431,1793367,1066,204378,1562567051073,1562568844403,1793330,1238,436848,"TLS","Web",0,6,"","","","",""
71,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562567767820,1562567767823,3,4,452,1562567767820,1562567767820,0,2,162,1562567767823,1562567767823,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
72,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562568854436,1562570646583,1792147,2252,629226,1562568854436,1562570646583,1792147,1030,199374,1562568854446,1562570646495,1792049,1222,429852,"TLS","Web",0,6,"","","","",""
73,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562570656589,1562572456529,1799940,2290,636618,1562570656589,1562572456529,1799940,1060,202262,1562570656598,1562572456394,1799796,1230,434356,"TLS","Web",0,6,"","","","",""
74,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562571425268,1562571425271,3,4,452,1562571425268,1562571425268,0,2,162,1562571425271,1562571425271,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
75,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4097,"89.111.54.85","78:8a:20:43:93:d5","78:8a:20",123,17,4,0,0,1562571425273,1562571425312,39,4,360,1562571425273,1562571425273,0,2,180,1562571425312,1562571425312,0,2,180,"NTP","System",0,6,"","","","",""
76,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562572466421,1562574263535,1797114,2288,639308,1562572466421,1562574263535,1797114,1052,202932,1562572466430,1562574263399,1796969,1236,436376,"TLS","Web",0,6,"","","","",""
77,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562574273495,1562576069651,1796156,2300,636866,1562574273495,1562576069651,1796156,1070,204042,1562574273505,1562576069593,1796088,1230,432824,"TLS","Web",0,6,"","","","",""
78,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562575083234,1562575083238,4,4,452,1562575083234,1562575083234,0,2,162,1562575083238,1562575083238,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
79,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562576079667,1562577879193,1799526,2294,638678,1562576079667,1562577879193,1799526,1060,204050,1562576079676,1562577879181,1799505,1234,434628,"TLS","Web",0,6,"","","","",""
80,1,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",6804,"18.195.134.106","78:8a:20:43:93:d5","78:8a:20",443,6,4,0,0,1562577889198,1562579680277,1791079,2254,627116,1562577889198,1562579680277,1791079,1042,199332,1562577889208,1562579680183,1790975,1212,427784,"TLS","Web",0,6,"","","","",""
81,0,"192.168.1.158","5c:cf:7f:1e:76:54","5c:cf:7f",4096,"192.168.1.1","78:8a:20:43:93:d5","78:8a:20",53,17,4,0,0,1562578739961,1562578739964,3,4,452,1562578739961,1562578739961,0,2,162,1562578739964,1562578739964,0,2,290,"DNS","Network",0,6,"0.europe.pool.ntp.org","","","",""
