#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2023-07-05-13-35-32
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]
1536925426.560567	CMtQJY2SUTVPdJqhWe	fe80::477:3b00:1d91:56cf	5353	ff02::fb	5353	udp	dns	7.003491	820	0	S0	-	-	0	D	4	1012	0	0	-
1536925590.306650	CnHzUq2BOTXarWUzA2	fe80::5bcc:698e:39d5:cdf	5353	ff02::fb	5353	udp	-	-	-	-	OTH	-	-	0	CC	0	0	0	0	-
1536925605.349725	CuY4Nc4WHGmh1Dft86	fe80::5bcc:698e:39d5:cdf	5353	ff02::fb	5353	udp	-	-	-	-	OTH	-	-	0	C	0	0	0	0	-
1536925617.685584	CKv65c2ahVuqL1eYud	192.168.100.118	57405	192.168.100.1	53	udp	dns	0.032732	40	95	SF	-	-	0	Dd	1	68	1	123	-
1536925617.719062	Cv37AycQYGAY4FrP9	192.168.100.118	60627	192.168.100.1	53	udp	dns	0.033484	40	104	SF	-	-	0	Dd	1	68	1	132	-
1536925617.753539	CMys2W2j5nc1uFuBB5	192.168.100.118	58752	192.168.100.1	53	udp	dns	0.031997	40	152	SF	-	-	0	Dd	1	68	1	180	-
1536925617.786275	Cebylxvy1N7FPQ5ha	192.168.100.118	36713	192.168.100.1	53	udp	dns	0.371541	40	104	SF	-	-	0	Dd	1	68	1	132	-
1536925618.158809	CFJYDQFbJy3KWruS9	192.168.100.118	57119	192.168.100.1	53	udp	dns	0.034487	40	95	SF	-	-	0	Dd	1	68	1	123	-
1536925618.194041	CYecWmCkAn0czWHO	192.168.100.118	56587	192.168.100.1	53	udp	dns	0.045730	40	104	SF	-	-	0	Dd	1	68	1	132	-
1536925618.240763	CsZCx741I68RPS3ZZj	192.168.100.118	48739	192.168.100.1	53	udp	dns	-	-	-	S0	-	-	0	D	1	68	0	0	-
1536925621.350980	CDo3cR3u8pHViKcFAd	fe80::5bcc:698e:39d5:cdf	5353	ff02::fb	5353	udp	-	-	-	-	OTH	-	-	0	C	0	0	0	0	-
1536925623.245416	CJkWyu3ngvbHlaoUV	192.168.100.118	36784	192.168.100.1	53	udp	dns	0.032731	40	95	SF	-	-	0	Dd	1	68	1	123	-
1536925623.278643	CWMizE2mGi5o4348Z1	192.168.100.118	43350	192.168.100.1	53	udp	dns	0.033234	40	104	SF	-	-	0	Dd	1	68	1	132	-
1536925614.730020	CTzAQPyApy9IvwcAa	fe80::217:88ff:fe75:b382	5353	ff02::fb	5353	udp	dns	2.761715	2580	0	S0	-	-	0	D	6	2868	0	0	-
1536925614.729770	CRqmr23cl53iL1y1R4	192.168.100.118	5353	224.0.0.251	5353	udp	dns	2.761934	2580	0	S0	-	-	0	D	6	2748	0	0	-
1536925632.636560	C0nRIg3dHUSTMFXrj9	fe80::66db:8bff:fe21:4ccf	5353	ff02::fb	5353	udp	dns	-	-	-	S0	-	-	0	D	1	740	0	0	-
1536925635.658615	C1A8bu3wEDzjpPYDD9	fe80::5bcc:698e:39d5:cdf	5353	ff02::fb	5353	udp	-	-	-	-	OTH	-	-	0	CC	0	0	0	0	-
1536925643.735978	CRHWMK2vPj4mRdohyf	192.168.100.118	59475	162.13.31.14	80	tcp	http	0.344808	2694	5034	SF	-	-	0	ShADadFf	11	3274	11	5614	-
1536925644.070037	CqLuBm3SXtMLzpbbNl	192.168.100.118	59477	162.13.31.14	80	tcp	http	0.135922	1146	760	SF	-	-	0	ShADadfF	5	1414	5	1028	-
1536925644.067540	CcixGW1prWjPCat1o1	192.168.100.118	59073	130.211.67.12	80	tcp	http	0.250355	870	177	SF	-	-	0	ShADadfF	6	1190	6	497	-
1536925644.209956	CNDWxf4sSSn5a3TSWj	192.168.100.118	59478	162.13.31.14	80	tcp	http	1.080634	1162	904	SF	-	-	0	ShADadfF	6	1490	5	1172	-
1536925643.729737	CEJDjG3SIRu0etOB7f	192.168.100.118	35167	192.168.100.1	53	udp	dns	0.002743	46	104	SF	-	-	0	Dd	1	74	1	132	-
1536925643.732980	CGLiivtfnPcxcSwjk	192.168.100.118	51350	192.168.100.1	53	udp	dns	0.002498	46	62	SF	-	-	0	Dd	1	74	1	90	-
1536925644.063542	CFXrCFV5B5an0Ctfa	192.168.100.118	60069	192.168.100.1	53	udp	dns	0.003752	41	57	SF	-	-	0	Dd	1	69	1	85	-
1536925644.066547	CWQFH31qH8tafiynY9	192.168.100.118	33302	192.168.100.1	53	udp	dns	0.001746	46	46	SF	-	-	0	Dd	1	74	1	74	-
1536925644.069039	CPXlDp3n8MgHDwfnKk	192.168.100.118	54951	192.168.100.1	53	udp	dns	0.000498	46	62	SF	-	-	0	Dd	1	74	1	90	-
1536925644.207709	CEwSAQ11q84hGIjoL9	192.168.100.118	46647	192.168.100.1	53	udp	dns	0.000500	46	46	SF	-	-	0	Dd	1	74	1	74	-
1536925644.208958	C7DQfK1wN2ofBI6d71	192.168.100.118	46039	192.168.100.1	53	udp	dns	0.000500	46	62	SF	-	-	0	Dd	1	74	1	90	-
1536925645.293093	CGVqkD4LNwLe9peT0j	192.168.100.118	60427	192.168.100.1	53	udp	dns	-	-	-	S0	-	-	0	D	1	65	0	0	-
1536925650.300737	C3aolb2TP7psoAe5z1	192.168.100.118	34523	5.79.62.93	80	tcp	http	0.115682	1702	792	SF	-	-	0	ShADadfF	6	2022	6	1112	-
1536925652.375802	CZHgYv2S8U1IEIWEpj	192.168.100.118	34524	5.79.62.93	80	tcp	http	0.118932	1574	792	SF	-	-	0	ShADadfF	6	1894	6	1112	-
1536925650.297754	CmycfiOdJQrdLOjGe	192.168.100.118	35187	192.168.100.1	53	udp	dns	0.002483	37	53	SF	-	-	0	Dd	1	65	1	81	-
1536925650.668045	CJrFr7WQG2tG4Jfyb	fe80::5bcc:698e:39d5:cdf	5353	ff02::fb	5353	udp	-	-	-	-	OTH	-	-	0	C	0	0	0	0	-
1536925652.371559	CJNoEExii1jlDZ783	192.168.100.118	33447	192.168.100.1	53	udp	dns	0.002496	37	95	SF	-	-	0	Dd	1	65	1	123	-
1536925652.374553	CCoMImN6CIfq9mE0f	192.168.100.118	53334	192.168.100.1	53	udp	dns	0.000750	37	53	SF	-	-	0	Dd	1	65	1	81	-
1536925612.554030	C66eD841f2nZ1ywsPd	192.168.100.118	68	192.168.100.1	67	udp	dhcp	0.002231	0	600	SHR	-	-	0	^d	0	0	2	656	-
1536925613.508475	C5gDsU1tZ5l2yhegPd	::	135	ff02::1:ff00:1	136	icmp	-	-	-	-	OTH	-	-	0	-	1	64	0	0	-
1536925664.697035	C8xENnLoQbpXasEJl	fe80::66db:8bff:fe21:4ccf	5353	ff02::fb	5353	udp	dns	-	-	-	S0	-	-	0	D	1	740	0	0	-
1536925612.699436	CqpPuh1DBBgHMQNH55	fe80::217:88ff:fe75:b382	143	ff02::16	0	icmp	-	2.439360	340	0	OTH	-	-	0	-	7	732	0	0	-
1536925666.668747	ChKKdR1ga8xABGDvC2	fe80::5bcc:698e:39d5:cdf	5353	ff02::fb	5353	udp	-	-	-	-	OTH	-	-	0	C	0	0	0	0	-
1536925617.753043	Cyv5uf2ECrLG024Izj	192.168.100.118	36349	185.189.115.149	123	udp	ntp	0.036231	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925618.158312	CsqTwM1tijlBXAAEJk	192.168.100.118	33901	80.211.195.36	123	udp	ntp	0.006005	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925618.240266	CpYTccGFFJCsiudZe	192.168.100.118	58842	88.208.76.68	123	udp	ntp	0.008997	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925623.312373	CDegtO3OTAPswcyONe	192.168.100.118	34121	37.187.104.44	123	udp	ntp	-	-	-	S0	-	-	0	D	1	76	0	0	-
1536925624.314071	CrvAGQ39l9fkZo26nj	192.168.100.118	35156	185.189.115.149	123	udp	ntp	0.030468	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925624.314300	CraKjfnVaoyifzOG1	192.168.100.118	60967	80.211.195.36	123	udp	ntp	0.005753	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925625.345470	CjRSIK3JcJEPc5Aalh	192.168.100.118	40150	88.208.76.68	123	udp	ntp	0.004995	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925626.352145	CCAdgRzOsH2movr9	192.168.100.118	47575	185.189.115.149	123	udp	ntp	0.028236	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925626.352392	CkUhJi3Wg276i50Uk	192.168.100.118	51078	80.211.195.36	123	udp	ntp	-	-	-	S0	-	-	0	D	1	76	0	0	-
1536925627.382058	Clq8aVO9vD6JmEBDl	192.168.100.118	46414	88.208.76.68	123	udp	ntp	0.004747	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925628.388487	Cy42UP2p4Q5NDDcHah	192.168.100.118	58175	185.189.115.149	123	udp	ntp	0.027999	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925628.388727	CsdRDl3j14xXCeWitf	192.168.100.118	39611	88.208.76.68	123	udp	ntp	-	-	-	S0	-	-	0	D	1	76	0	0	-
1536925629.418163	CWa4oMk7PPtZd5TR1	192.168.100.118	48302	185.189.115.149	123	udp	ntp	0.030217	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925680.362570	CrXi4V16plJDzhqAug	fe80::5bcc:698e:39d5:cdf	5353	ff02::fb	5353	udp	-	-	-	-	OTH	-	-	0	CC	0	0	0	0	-
1536925631.449505	CmOpXI1k1Abt7XWGP2	192.168.100.118	53275	185.189.115.149	123	udp	ntp	0.028218	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925632.478662	CfX58x1kREaAWHyzSa	192.168.100.118	39031	185.189.115.149	123	udp	ntp	0.027468	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925633.507811	ChCH131nZ3mj8WK7Zf	192.168.100.118	54730	185.189.115.149	123	udp	ntp	0.027748	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925635.538164	CCbTJy16SaCo1YYvIa	192.168.100.118	46372	185.189.115.149	123	udp	ntp	0.028984	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925695.365385	CkEhvJ1mYrOhVOIGsh	fe80::5bcc:698e:39d5:cdf	5353	ff02::fb	5353	udp	-	-	-	-	OTH	-	-	0	C	0	0	0	0	-
1536925646.573870	CVEC9b3JwYTArTEqr6	192.168.100.118	55348	37.187.104.44	123	udp	ntp	0.027490	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925649.604146	CwnH6348D2qTFbWFOa	192.168.100.118	50214	80.211.195.36	123	udp	ntp	0.005485	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925652.612435	C4TGe22kM02XtQgL8	192.168.100.118	45480	88.208.76.68	123	udp	ntp	0.004734	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925711.365354	CYk02LyQlh1Yrqif8	fe80::5bcc:698e:39d5:cdf	5353	ff02::fb	5353	udp	-	-	-	-	OTH	-	-	0	C	0	0	0	0	-
1536925668.631555	CDhbn147XCIXOMzwX7	192.168.100.118	47019	185.189.115.149	123	udp	ntp	0.027467	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925725.205166	CV9CEZIZ4j1MJhCyi	fe80::5bcc:698e:39d5:cdf	5353	ff02::fb	5353	udp	-	-	-	-	OTH	-	-	0	CC	0	0	0	0	-
1536925678.668832	C1OPEM3SbpOPCpAnr1	192.168.100.118	46899	37.187.104.44	123	udp	ntp	0.027469	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925728.767512	CHVXRc3GdNXBi1zT54	fe80::66db:8bff:fe21:4ccf	5353	ff02::fb	5353	udp	dns	-	-	-	S0	-	-	0	D	1	740	0	0	-
1536925683.699951	Cu7CCm3Dgi1W6jsvzf	192.168.100.118	58757	80.211.195.36	123	udp	ntp	0.005494	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925684.707134	CoFEBp4bdN9BYneKij	192.168.100.118	42014	88.208.76.68	123	udp	ntp	0.007735	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925740.233235	Cgeo2m38pVnQgbpyyd	fe80::5bcc:698e:39d5:cdf	5353	ff02::fb	5353	udp	-	-	-	-	OTH	-	-	0	C	0	0	0	0	-
1536925700.730257	C3NLr83adX69BkCHj	192.168.100.118	41049	185.189.115.149	123	udp	ntp	-	-	-	S0	-	-	0	D	1	76	0	0	-
1536925756.235732	CbIesD45EZgF5gxK0g	fe80::5bcc:698e:39d5:cdf	5353	ff02::fb	5353	udp	-	-	-	-	OTH	-	-	0	C	0	0	0	0	-
1536925711.739475	Cs9Gq64BRuS6fxuBPl	192.168.100.118	47999	37.187.104.44	123	udp	ntp	-	-	-	S0	-	-	0	D	1	76	0	0	-
1536925715.740451	Cgeodo34B1RhKaQsqf	192.168.100.118	44449	80.211.195.36	123	udp	ntp	0.005480	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925717.748557	Cn56W21HW5X96uo6R7	192.168.100.118	35621	88.208.76.68	123	udp	ntp	0.004730	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925589.216551	C7JsAy2mOrNZJ9J10l	::	135	ff02::1:ffd5:cdf	136	icmp	-	134.880010	96	0	OTH	-	-	0	-	4	288	0	0	-
1536925724.760304	CdYb063y6YaHqD0t93	192.168.100.118	44321	185.189.115.149	123	udp	ntp	0.028972	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925590.917492	CGJzv24omtuQvaIXEg	fe80::5bcc:698e:39d5:cdf	133	ff02::2	134	icmp	-	134.208334	0	0	OTH	-	-	0	-	4	192	0	0	-
1536925590.244595	CNohzJ287GfbokJyzg	fe80::5bcc:698e:39d5:cdf	143	ff02::16	0	icmp	-	135.711940	400	0	OTH	-	-	0	-	16	1296	0	0	-
1536925736.802195	ChNRF12I5KUIQsRTbi	192.168.100.118	45991	37.187.104.44	123	udp	ntp	0.027218	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925749.841507	ClhcuE1j8JCFwProA5	192.168.100.118	56986	80.211.195.36	123	udp	ntp	0.005484	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925750.847939	CdPekC4N0FMtoBJAYc	192.168.100.118	38630	88.208.76.68	123	udp	ntp	0.008229	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925757.862688	CyLinD4RMPESVw9MR5	192.168.100.118	42903	185.189.115.149	123	udp	ntp	0.027970	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925589.038343	CVnoCY3aRIqXrWjB7i	0.0.0.0	68	255.255.255.255	67	udp	dhcp	175.322524	8246	0	S0	-	-	0	D	27	9002	0	0	-
1536925588.984557	CC2hFC2IusfL4SFExe	::	143	ff02::16	0	icmp	-	180.843979	580	0	OTH	-	-	0	-	13	1308	0	0	-
1536925769.903063	CQpg7A4MsHkZsMiEo5	192.168.100.118	50642	37.187.104.44	123	udp	ntp	0.027481	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925781.942201	CpNiYA4ufbd0eil9wh	192.168.100.118	41348	80.211.195.36	123	udp	ntp	0.005491	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925784.949236	Cdqire2zGPtJvMGqFa	192.168.100.118	60202	88.208.76.68	123	udp	ntp	0.008240	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925790.963555	CDDUpC2EGNs5fXsY6g	192.168.100.118	46392	185.189.115.149	123	udp	ntp	0.028982	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925804.005625	CJ8ccw3y9DoJANTmwb	192.168.100.118	48632	37.187.104.44	123	udp	ntp	0.027478	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925815.044082	CIaPlw3sVnEsKInA09	192.168.100.118	59692	80.211.195.36	123	udp	ntp	0.005490	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925818.053365	Cch0JT2O4d9MYnWadb	192.168.100.118	58578	88.208.76.68	123	udp	ntp	0.006242	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925825.064616	CVI2RQ3UxGwbiqp9Dl	192.168.100.118	44363	185.189.115.149	123	udp	ntp	0.031229	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925836.106826	CrKog44RbmpoEjatSa	192.168.100.118	46155	37.187.104.44	123	udp	ntp	0.027230	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925849.146889	Ci1mNH3LNY9HtnJJj7	192.168.100.118	47953	80.211.195.36	123	udp	ntp	0.005493	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925851.154744	ClNPhB2dO4MADxhE14	192.168.100.118	52703	88.208.76.68	123	udp	ntp	0.004744	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925858.165752	C2SKbK3WZXcGPEDbsf	192.168.100.118	42000	185.189.115.149	123	udp	ntp	0.029225	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925869.206707	CIO81t4IqR6dYaCxec	192.168.100.118	50112	37.187.104.44	123	udp	ntp	0.027477	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925882.247773	CZw9Ff2faZyfUMcE36	192.168.100.118	36692	80.211.195.36	123	udp	ntp	0.005491	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925883.254949	CttDwR1xSWoAZ2YP4h	192.168.100.118	33996	88.208.76.68	123	udp	ntp	0.007990	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925933.319905	Cn4sEY1SiDvvhKNPv7	fe80::66db:8bff:fe21:4ccf	5353	ff02::fb	5353	udp	dns	-	-	-	S0	-	-	0	D	1	740	0	0	-
1536925890.270199	CoZRQKi9whS14hGGk	192.168.100.118	58471	185.189.115.149	123	udp	ntp	-	-	-	S0	-	-	0	D	1	76	0	0	-
1536925902.282355	CaJuzv2KUqWbSasTnf	192.168.100.118	56358	37.187.104.44	123	udp	ntp	0.027225	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925915.321916	Cc3iFt4oFEN4COOBZ3	192.168.100.118	60792	185.189.115.149	123	udp	ntp	0.028478	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925915.322160	CZcuxD3mJ2921mTLak	192.168.100.118	50944	80.211.195.36	123	udp	ntp	0.005998	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925915.322163	C5KALS3Iyd3ukhn91l	192.168.100.118	34407	88.208.76.68	123	udp	ntp	-	-	-	S0	-	-	0	D	1	76	0	0	-
1536925965.412610	CJDkKc1BQNaKD0oDXk	fe80::66db:8bff:fe21:4ccf	5353	ff02::fb	5353	udp	dns	-	-	-	S0	-	-	0	D	1	740	0	0	-
1536925935.367489	CtLfEJ2JllpVlwAjT9	192.168.100.118	46619	37.187.104.44	123	udp	ntp	0.027230	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925938.398015	C545QT1MAFa2SdEnu7	192.168.100.118	51653	88.208.76.68	123	udp	ntp	0.004240	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925948.412807	ClY5Yc4YtMzPHXNi0f	192.168.100.118	55074	185.189.115.149	123	udp	ntp	0.032723	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925948.413047	Cew2Fi2WR5TZuXfXC7	192.168.100.118	40852	80.211.195.36	123	udp	ntp	0.005747	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925969.467553	CdrOMs32gOjXNKz84a	192.168.100.118	38494	37.187.104.44	123	udp	ntp	0.027230	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925970.495714	C6Z1p53p9WiZhE5Zo7	192.168.100.118	35331	88.208.76.68	123	udp	ntp	-	-	-	S0	-	-	0	D	1	76	0	0	-
1536926029.539553	CiqLUH3dameAc1GiY9	fe80::66db:8bff:fe21:4ccf	5353	ff02::fb	5353	udp	dns	-	-	-	S0	-	-	0	D	1	740	0	0	-
1536925982.508115	C0dIakMV7smfCQfii	192.168.100.118	45447	185.189.115.149	123	udp	ntp	0.030978	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925982.508121	CGqcpj1TXsbsgZEBHi	192.168.100.118	46733	80.211.195.36	123	udp	ntp	0.005737	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536925994.550747	Ca9RZc3ilaG9C3zzzd	192.168.100.118	39540	88.208.76.68	123	udp	ntp	0.008994	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536926001.566751	CY2GIN8JuA8LvMoHi	192.168.100.118	37054	37.187.104.44	123	udp	ntp	0.027481	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536926015.608497	CpN95Y1djotlBOhEKl	192.168.100.118	53777	80.211.195.36	123	udp	ntp	0.005492	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536926016.615668	CdM4rf3FehYeGz0RQ5	192.168.100.118	42364	185.189.115.149	123	udp	ntp	0.027484	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536926070.217938	CEwQ8V2evPRtfBsor6	fe80::5bcc:698e:39d5:cdf	5353	ff02::fb	5353	udp	-	-	-	-	OTH	-	-	0	CC	0	0	0	0	-
1536926026.653950	CKbkF7dIPIBbsg1U	192.168.100.118	58320	88.208.76.68	123	udp	ntp	0.006492	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536926034.666888	CpUVzK3C5CxVnjLSji	192.168.100.118	33971	37.187.104.44	123	udp	ntp	0.027225	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536926085.224055	C9DljE2pfVySFmoHLk	fe80::5bcc:698e:39d5:cdf	5353	ff02::fb	5353	udp	-	-	-	-	OTH	-	-	0	C	0	0	0	0	-
1536926048.708627	CuTyhG1NmG6BMqBJvl	192.168.100.118	44462	80.211.195.36	123	udp	ntp	0.005993	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536926050.716232	CWa0ta1iQ8SRkKYaVl	192.168.100.118	34893	185.189.115.149	123	udp	ntp	0.027982	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536926101.225135	CJF9V21IkK2e4QMpHi	fe80::5bcc:698e:39d5:cdf	5353	ff02::fb	5353	udp	-	-	-	-	OTH	-	-	0	C	0	0	0	0	-
1536926060.754515	CPeHNy180MZS3XTYJg	192.168.100.118	45764	88.208.76.68	123	udp	ntp	0.006737	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536926115.274537	CjKVca1DQgExfmzzz9	fe80::5bcc:698e:39d5:cdf	5353	ff02::fb	5353	udp	-	-	-	-	OTH	-	-	0	CC	0	0	0	0	-
1536926066.765334	CSHjvj3jptDLFso5x8	192.168.100.118	47706	37.187.104.44	123	udp	ntp	0.027482	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536926130.277610	Ccouwx4jaCqj4uafw2	fe80::5bcc:698e:39d5:cdf	5353	ff02::fb	5353	udp	-	-	-	-	OTH	-	-	0	C	0	0	0	0	-
1536926082.809451	CmunC34Kksx2pDfHV8	192.168.100.118	58989	80.211.195.36	123	udp	ntp	0.005482	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536926084.817805	CPZcoS1vSLBiBT1Tj	192.168.100.118	55261	185.189.115.149	123	udp	ntp	0.027969	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536926094.855582	CnGJPn2gzuFTRv6Z1b	192.168.100.118	52175	88.208.76.68	123	udp	ntp	-	-	-	S0	-	-	0	D	1	76	0	0	-
1536926146.281359	CQClWA34Mn1zGdntm9	fe80::5bcc:698e:39d5:cdf	5353	ff02::fb	5353	udp	-	-	-	-	OTH	-	-	0	C	0	0	0	0	-
1536926098.858546	C67BuN3NoQZ2BL2BYl	192.168.100.118	52929	37.187.104.44	123	udp	ntp	0.027226	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536926161.098576	C0Khw22ovgsdLaloLk	fe80::5bcc:698e:39d5:cdf	5353	ff02::fb	5353	udp	-	-	-	-	OTH	-	-	0	CC	0	0	0	0	-
1536926116.902001	CbmzTJtZPI5AYbGO2	192.168.100.118	57566	80.211.195.36	123	udp	ntp	0.005495	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536926117.909177	CMKM631jx9QwWZCcVb	192.168.100.118	47333	88.208.76.68	123	udp	ntp	0.004495	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536926118.915353	C0XldG1JAYiQcHo2Nj	192.168.100.118	43673	185.189.115.149	123	udp	ntp	-	-	-	S0	-	-	0	D	1	76	0	0	-
1536926176.101542	Cb5lnH28kzdnueVr5	fe80::5bcc:698e:39d5:cdf	5353	ff02::fb	5353	udp	-	-	-	-	OTH	-	-	0	C	0	0	0	0	-
1536926131.925690	CyTjx84sx7oWRfeQmf	192.168.100.118	52549	37.187.104.44	123	udp	ntp	0.027478	48	48	SF	-	-	0	Dd	1	76	1	76	-
1536926192.102180	CxvTCq3dky8RGmrLb1	fe80::5bcc:698e:39d5:cdf	5353	ff02::fb	5353	udp	-	-	-	-	OTH	-	-	0	C	0	0	0	0	-
