%dir	flowInd	flowStat	timeFirst	timeLast	duration	numHdrDesc	numHdrs	hdrDesc	srcMac	dstMac	ethType	ethVlanID	srcIP	srcIPCC	srcIPOrg	srcPort	dstIP	dstIPCC	dstIPOrg	dstPort	l4Proto	macStat	macPairs	srcMac_dstMac_numP	srcMacLbl_dstMacLbl	dstPortClassN	dstPortClass	numPktsSnt	numPktsRcvd	numBytesSnt	numBytesRcvd	minPktSz	maxPktSz	avePktSize	stdPktSize	minIAT	maxIAT	aveIAT	stdIAT	pktps	bytps	pktAsm	bytAsm	tcpFStat	ipMindIPID	ipMaxdIPID	ipMinTTL	ipMaxTTL	ipTTLChg	ipToS	ipFlags	ipOptCnt	ipOptCpCl_Num	ip6OptCntHH_D	ip6OptHH_D	tcpISeqN	tcpPSeqCnt	tcpSeqSntBytes	tcpSeqFaultCnt	tcpPAckCnt	tcpFlwLssAckRcvdBytes	tcpAckFaultCnt	tcpBFlgtMx	tcpInitWinSz	tcpAveWinSz	tcpMinWinSz	tcpMaxWinSz	tcpWinSzDwnCnt	tcpWinSzUpCnt	tcpWinSzChgDirCnt	tcpWinSzThRt	tcpFlags	tcpAnomaly	tcpOptPktCnt	tcpOptCnt	tcpOptions	tcpMSS	tcpWS	tcpMPTBF	tcpMPF	tcpMPAID	tcpMPDSSF	tcpTmS	tcpTmER	tcpEcI	tcpUtm	tcpBtm	tcpSSASAATrip	tcpRTTAckTripMin	tcpRTTAckTripMax	tcpRTTAckTripAve	tcpRTTAckTripJitAve	tcpRTTSseqAA	tcpRTTAckJitAve	tcpStatesAFlags	icmpStat	icmpTCcnt	icmpBFTypH_TypL_Code	icmpTmGtw	icmpEchoSuccRatio	icmpPFindex	connSip	connDip	connSipDip	connSipDprt	connF
B	31	0x0400000000004001	1537523549.843967	1537523550.029314	0.185347	1	3	eth:ipv4:tcp	82:e6:50:12:14:64	4c:ef:c0:27:56:1e	0x0800		93.184.216.34	nl	"EdgeCast Networks"	80	192.168.2.3	07	"Private network"	40621	6	0x00	1	82:e6:50:12:14:64_4c:ef:c0:27:56:1e_2	-_AmazonTec,US	80	http	2	4	0	0	0	0	0	0	0	0.185347	0.0926735	0.06553006	10.79057	0	-0.3333333	0	0x0a13	11858	11858	53	53	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	4243174273	2	0	0	2	0	0	0	65535	89343.3	65535	144896	0	1	1	0	0x0313	0x3000	2	8	0x0000011e	1420	512	0x0000	0x00	0	0x00	895983056	4294961250	0.004	3583932.394228	1533939617.635087	0.065552	0.065552	0.090294	0.07173926	0.009277374	0.2053298	0.01346567	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	19	5	13	13
A	39	0x0400000000004000	1537523549.939362	1537523550.328588	0.389226	1	3	eth:ipv4:tcp	4c:ef:c0:27:56:1e	82:e6:50:12:14:64	0x0800		192.168.2.3	07	"Private network"	40623	93.184.216.34	nl	"EdgeCast Networks"	80	6	0x00	1	4c:ef:c0:27:56:1e_82:e6:50:12:14:64_4	AmazonTec,US_-	80	http	4	2	0	0	0	0	0	0	0	0.205706	0.0973065	0.07620068	10.27681	0	0.3333333	0	0x0a13	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3844498275	3	0	0	3	0	0	0	65535	80042.21	65535	87616	0	1	1	0	0x0113	0x0000	4	14	0x0000011e	1460	64	0x0000	0x00	0	0x00	4294961292	658380678	0.01	42949611.960001	1494573938.368587	0.115869	0.115869	0.116581	0.116225	0.0002517273	0.180252	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	20	1	4	12	0.6
B	39	0x0400000000004001	1537523550.055231	1537523550.239463	0.184232	1	3	eth:ipv4:tcp	82:e6:50:12:14:64	4c:ef:c0:27:56:1e	0x0800		93.184.216.34	nl	"EdgeCast Networks"	80	192.168.2.3	07	"Private network"	40623	6	0x00	1	82:e6:50:12:14:64_4c:ef:c0:27:56:1e_2	-_AmazonTec,US	80	http	2	4	0	0	0	0	0	0	0	0.184232	0.092116	0.06513584	10.85588	0	-0.3333333	0	0x0a13	55076	55076	53	53	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	234143905	2	0	0	2	0	0	0	65535	89343.3	65535	144896	0	1	1	0	0x0313	0x3000	2	8	0x0000011e	1420	512	0x0000	0x00	0	0x00	658380678	4294961271	0.004	2633522.837086	1534890027.402378	0.064383	0.064383	0.089125	0.0713855	0.008936391	0.1876105	0.008939936	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	20	3	11	11
A	44	0x0400000000004000	1537523550.139896	1537523550.538729	0.398833	1	3	eth:ipv4:tcp	4c:ef:c0:27:56:1e	82:e6:50:12:14:64	0x0800		192.168.2.3	07	"Private network"	40624	93.184.216.34	nl	"EdgeCast Networks"	80	6	0x00	1	4c:ef:c0:27:56:1e_82:e6:50:12:14:64_4	AmazonTec,US_-	80	http	4	2	0	0	0	0	0	0	0	0.210136	0.09970825	0.07913911	10.02926	0	0.3333333	0	0x0a13	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	463775608	3	0	0	3	0	0	0	65535	80042.21	65535	87616	0	1	1	0	0x0113	0x0000	4	14	0x0000011e	1460	64	0x0000	0x00	0	0x00	4294961313	678533283	0.01	42949612.170001	1494573938.368728	0.116291	0.116291	0.12196	0.1191255	0.002004293	0.188696	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	20	1	2	10	0.5
B	44	0x0400000000004001	1537523550.256187	1537523550.450553	0.194366	1	3	eth:ipv4:tcp	82:e6:50:12:14:64	4c:ef:c0:27:56:1e	0x0800		93.184.216.34	nl	"EdgeCast Networks"	80	192.168.2.3	07	"Private network"	40624	6	0x00	1	82:e6:50:12:14:64_4c:ef:c0:27:56:1e_2	-_AmazonTec,US	80	http	2	4	0	0	0	0	0	0	0	0.194366	0.097183	0.06871875	10.28987	0	-0.3333333	0	0x0a13	58502	58502	53	53	0	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1266711588	2	0	0	2	0	0	0	65535	89343.3	65535	144896	0	1	1	0	0x0313	0x3000	2	8	0x0000011e	1420	512	0x0000	0x00	0	0x00	678533283	4294961292	0.004	2714133.260914	1534809417.189639	0.072405	0.072405	0.088176	0.07634801	0.005913995	0.1954735	0.0062444	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	20	1	9	9
A	49	0x0400000000004000	1537523551.589071	1537523554.528452	2.939381	1	3	eth:ipv4:tcp	4c:ef:c0:27:56:1e	82:e6:50:12:14:64	0x0800		192.168.2.3	07	"Private network"	54908	52.46.157.6	us	"Amazon Technologies Inc"	443	6	0x00	1	4c:ef:c0:27:56:1e_82:e6:50:12:14:64_14	AmazonTec,US_-	443	https	14	10	2651	3769	0	1360	189.3571	354.2376	0	1.645289	0.2099558	0.3919834	4.762908	901.8906	0.1666667	-0.1741433	0x0a13	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3678743391	13	2651	0	13	3769	0	2077	65535	97118.67	65535	98496	0	5	1	0	0x011b	0x0000	1	5	0x0000011e	1460	64	0x0000	0x00	0	0x00	4294961410	0	0.004	17179846.455999	1520343705.133073	0.11879	0.109745	0.13028	0.1159068	0.004830735	0.208851	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	19	1	4	29	1.526316
B	49	0x0400000000004001	1537523551.707861	1537523554.432663	2.724802	1	3	eth:ipv4:tcp	82:e6:50:12:14:64	4c:ef:c0:27:56:1e	0x0800		52.46.157.6	us	"Amazon Technologies Inc"	443	192.168.2.3	07	"Private network"	54908	6	0x00	1	82:e6:50:12:14:64_4c:ef:c0:27:56:1e_10	-_AmazonTec,US	443	https	10	14	3769	2651	0	1360	376.9	470.2679	0	1.872487	0.2724802	0.5141503	3.669991	1383.22	-0.1666667	0.1741433	0x0a31	1	14165	216	229	1	0x00	0x0000	0	0x00_0x00000000	0_0	0x00000000_0x00000000	656804322	10	3769	0	10	2651	0	3313	8190	31463.66	8190	35072	0	4	1	0	0x031b	0x0000	1	3	0x0000000e	1360	64	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.090061	0.027663	1.756847	0.2039894	0.4150462	0.3198962	0.4150743	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	19	3	28	28
A	69	0x0400000000004000	1537523564.395944	1537523566.497433	2.101489	1	3	eth:ipv4:tcp	4c:ef:c0:27:56:1e	82:e6:50:12:14:64	0x0800		192.168.2.3	07	"Private network"	45407	52.119.196.25	us	"Amazon Technologies Inc"	443	6	0x00	1	4c:ef:c0:27:56:1e_82:e6:50:12:14:64_16	AmazonTec,US_-	443	https	16	13	2241	5477	0	1360	140.0625	320.8726	0	0.41704	0.1313431	0.1149434	7.613649	1066.387	0.1034483	-0.4192796	0x0a13	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1100751185	15	2241	0	15	5477	0	1365	65535	100288.2	65535	101248	0	6	1	0	0x011b	0x0000	1	5	0x0000011e	1460	64	0x0000	0x00	0	0x00	4294962693	0	0.004	17179851.587999	1520343712.807945	0.143065	0.1053	0.161607	0.1215956	0.01530838	0.211108	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	20	1	6	36	1.8
B	69	0x0400000000004001	1537523564.539009	1537523566.454396	1.915387	1	3	eth:ipv4:tcp	82:e6:50:12:14:64	4c:ef:c0:27:56:1e	0x0800		52.119.196.25	us	"Amazon Technologies Inc"	443	192.168.2.3	07	"Private network"	45407	6	0x00	1	82:e6:50:12:14:64_4c:ef:c0:27:56:1e_13	-_AmazonTec,US	443	https	13	16	5477	2241	0	1360	421.3077	526.3417	0	0.619194	0.1473375	0.1963369	6.78714	2859.474	-0.1034483	0.4192796	0x0a31	1	2	227	233	1	0x00	0x0004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2833399564	13	5477	0	13	2241	0	4998	8190	22784.65	8190	24576	0	5	1	0	0x031b	0x0000	1	3	0x0000000e	1360	64	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.068043	0.043037	0.513894	0.1634951	0.1230665	0.2850907	0.124015	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	20	5	35	35
A	37	0x0400000000004000	1537523549.913557	1537523569.513755	19.600198	1	3	eth:ipv4:tcp	4c:ef:c0:27:56:1e	82:e6:50:12:14:64	0x0800		192.168.2.3	07	"Private network"	38715	54.239.27.11	us	"Amazon Technologies Inc"	443	6	0x00	1	4c:ef:c0:27:56:1e_82:e6:50:12:14:64_26	AmazonTec,US_-	443	https	26	22	3536	6543	0	1360	136	311.563	0	15.54209	0.7538538	2.911781	1.326517	180.4063	0.08333334	-0.2983431	0x4a13	1	1	64	64	0	0x00	0x2040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	279465054	25	3536	0	25	5516	4	2394	65535	101185.1	65535	101248	0	6	1	0	0x011b	0x0008	5	17	0x0000013e	1460	64	0x0000	0x00	0	0x00	4294961251	0	0.004	17179845.819999	1520343704.093559	0.119382	0.03773	0.198201	0.1227489	0.03442622	0.206056	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	20	1	6	34	1.7
B	37	0x0400000000004001	1537523550.032939	1537523569.557717	19.524778	1	3	eth:ipv4:tcp	82:e6:50:12:14:64	4c:ef:c0:27:56:1e	0x0800		54.239.27.11	us	"Amazon Technologies Inc"	443	192.168.2.3	07	"Private network"	38715	6	0x00	1	82:e6:50:12:14:64_4c:ef:c0:27:56:1e_22	-_AmazonTec,US	443	https	22	26	6543	3536	0	1360	297.4091	426.9596	0	15.77187	0.88749	3.187068	1.126773	335.1126	-0.08333334	0.2983431	0x0a11	1	1	219	229	1	0x00	0x2004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2967141938	18	5516	0	22	3536	0	5568	8190	39472.41	8190	39936	0	5	1	0	0x031b	0x00c0	1	6	0x0000001e	1360	64	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.086674	0.001055	15.64157	0.8522104	2.997263	0.9749593	2.997461	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	20	5	33	33
A	72	0x0400000000004000	1537523569.438981	1537523572.022776	2.583795	1	3	eth:ipv4:tcp	4c:ef:c0:27:56:1e	82:e6:50:12:14:64	0x0800		192.168.2.3	07	"Private network"	38719	54.239.27.11	us	"Amazon Technologies Inc"	443	6	0x00	1	4c:ef:c0:27:56:1e_82:e6:50:12:14:64_24	AmazonTec,US_-	443	https	24	23	3624	6576	0	1360	151	327.9091	0	0.665566	0.1076581	0.156905	9.288662	1402.588	0.0212766	-0.2894118	0x4a13	1	3	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3147247619	23	3624	0	23	5517	4	2450	65535	101119.7	65535	101248	0	6	1	0	0x011b	0x0008	6	20	0x0000013e	1460	64	0x0000	0x00	0	0x00	4294963197	0	0.004	17179853.603999	1520343715.834982	0.113785	0.111782	0.168144	0.1296018	0.01476473	0.208427	0	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	20	1	4	32	1.6
B	72	0x0400000000004001	1537523569.552766	1537523572.142841	2.590075	1	3	eth:ipv4:tcp	82:e6:50:12:14:64	4c:ef:c0:27:56:1e	0x0800		54.239.27.11	us	"Amazon Technologies Inc"	443	192.168.2.3	07	"Private network"	38719	6	0x00	1	82:e6:50:12:14:64_4c:ef:c0:27:56:1e_23	-_AmazonTec,US	443	https	23	24	6576	3624	0	1360	285.9131	420.8935	0	0.665324	0.1126119	0.1595611	8.880052	2538.923	-0.0212766	0.2894118	0x0a11	64806	11000	219	229	1	0x00	0x0004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	3315016537	17	5581	0	23	3625	0	5568	8190	39611.49	8190	39936	0	5	1	0	0x031b	0x0040	1	6	0x0000001e	1360	64	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.094642	0.010815	0.539413	0.1008836	0.1115715	0.2304854	0.1125442	0x00	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	20	3	31	31
A	55	0x0400000000004000	1537523552.867811	1537523553.931771	1.063960	1	3	eth:ipv4:tcp	4c:ef:c0:27:56:1e	82:e6:50:12:14:64	0x0800		192.168.2.3	07	"Private network"	34333	176.32.101.122	us	"PROD IAD"	443	6	0x00	1	4c:ef:c0:27:56:1e_82:e6:50:12:14:64_16	AmazonTec,US_-	443	https	16	14	7385	5380	0	1360	461.5625	551.7106	0	0.243479	0.0664975	0.08160465	15.03816	6941.051	0.06666667	0.1570701	0x0a13	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	2020777244	15	7385	0	15	5380	0	6157	65535	99022.55	65535	101248	0	6	1	0	0x001a	0x0000	1	5	0x0000011e	1460	64	0x0000	0x00	0	0x00	4294961546	0	0.004	17179846.999999	1520343705.867813	0.109853	0.074933	71.42023	5.206287	17.69643	0.191487	0	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	20	1	2	30	1.5
B	55	0x0400000000004001	1537523552.977664	1537523625.352006	72.374342	1	3	eth:ipv4:tcp	82:e6:50:12:14:64	4c:ef:c0:27:56:1e	0x0800		176.32.101.122	us	"PROD IAD"	443	192.168.2.3	07	"Private network"	34333	6	0x00	1	82:e6:50:12:14:64_4c:ef:c0:27:56:1e_14	-_AmazonTec,US	443	https	14	16	5380	7385	0	1360	384.2857	507.0852	0	71.52314	5.169596	17.73387	0.1934387	74.33573	-0.06666667	-0.1570701	0x0a31	1	26402	221	229	2	0x00	0x0004	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1414854315	14	5380	0	14	7385	0	4480	8190	205528.2	8190	595200	0	7	1	0	0x061e	0x0000	1	6	0x0000001e	1360	64	0x0000	0x00	0	0x00	0	0	0	0.000000	0.000000	0.081634	0.049399	0.120331	0.07086331	0.01900744	5.27715	17.69644	0x42	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	1	20	1	29	29
A	64	0x0400000000004000	1537523555.804430	1537523565.481403	9.676973	1	3	eth:ipv4:tcp	4c:ef:c0:27:56:1e	82:e6:50:12:14:64	0x0800		192.168.2.3	07	"Private network"	60004	54.239.31.37	us	"Amazon Technologies Inc"	443	6	0x00	1	4c:ef:c0:27:56:1e_82:e6:50:12:14:64_24	AmazonTec,US_-	443	https	24	21	6965	5644	0	1360	290.2083	469.5475	0	5.872851	0.4032072	1.184863	2.480114	719.7498	0.06666667	0.1047664	0x4a13	1	1	64	64	0	0x00	0x0040	0	0x00_0x00000000	0_0	0x00000000_0x00000000	1363430436	23	6965	0	23	5131	3	2101	65535	103387.4	65535	103936	0	7	1	0	0x001a	0x0008	4	14	0x0000013e	1460	64	0x0000	0x00	0	0x00	4294961840	0	0.004	17179848.175999	1520343707.628432	0.118135	0.040443	59.95647	3.325766	12.41949	0.193487	0	0x02	0x00	0	0x00000000_0x00000000_0x0000	0x00000000	0	0	19	1	2	28	1.473684
